Sno,SensorId,Temperature,PH,EC,Mortality,DateTime
262,220,23.5,7.78,2.14,1,2022-04-22T14:24:39.4670000
263,220,23.5,8.13,1.43,1,2022-04-22T14:39:39.5000000
264,220,23.5,7.75,2.14,1,2022-04-22T14:54:39.4000000
265,220,23.5,8.16,1.49,1,2022-04-22T15:09:39.4330000
266,220,23.5,7.83,1.99,1,2022-04-22T15:24:39.4000000
267,220,23.5,8.16,1.54,1,2022-04-22T15:39:39.4100000
268,220,23.5,8.13,1.52,1,2022-04-22T15:54:39.5100000
269,220,23.5,7.86,2.05,1,2022-04-22T16:09:39.6130000
270,220,23.5,8.13,1.54,1,2022-04-22T16:24:39.4300000
271,220,23.5,7.89,2.02,1,2022-04-22T16:39:39.4600000
272,220,23.5,8.13,1.52,1,2022-04-22T16:54:39.4670000
273,220,23.5,7.75,2.14,1,2022-04-22T17:09:39.4500000
274,220,23.5,8.22,1.49,1,2022-04-22T17:24:39.4630000
275,220,23.5,7.8,1.93,1,2022-04-22T17:39:39.4400000
276,220,23.5,8.16,1.49,1,2022-04-22T17:54:39.5230000
277,220,23.5,7.86,1.9,1,2022-04-22T18:09:39.4830000
278,220,23.5,8.16,1.52,1,2022-04-22T18:24:39.4770000
279,220,23.5,8.02,1.57,1,2022-04-22T18:39:39.7170000
280,220,23.5,8.19,1.54,1,2022-04-22T18:54:39.5000000
281,220,23.5,8.05,1.57,1,2022-04-22T19:09:39.9970000
282,220,23.5,8.05,1.78,1,2022-04-22T19:24:39.5070000
283,220,23.5,8.11,1.57,1,2022-04-22T19:39:39.5300000
284,220,23.5,7.94,1.93,1,2022-04-22T19:54:39.5630000
285,220,23.5,8.13,1.52,1,2022-04-22T20:09:39.5100000
286,220,23.5,7.89,1.99,1,2022-04-22T20:24:39.5500000
287,220,23.5,8.13,1.52,1,2022-04-22T20:39:39.5370000
288,220,23.5,7.75,2.17,1,2022-04-22T20:54:39.6830000
289,220,23.5,8.13,1.49,1,2022-04-22T21:09:39.5100000
290,220,23.5,7.89,1.78,1,2022-04-22T21:24:39.4970000
291,220,23.5,8.19,1.52,1,2022-04-22T21:39:39.6270000
292,220,23.5,8.13,1.49,1,2022-04-22T21:54:39.5400000
293,220,23.5,7.94,1.93,1,2022-04-22T22:09:39.7000000
294,220,23.5,8.13,1.52,1,2022-04-22T22:24:39.5600000
295,220,23.5,7.94,1.93,1,2022-04-22T22:39:39.6100000
296,220,23.5,8.11,1.54,1,2022-04-22T22:54:39.6230000
297,220,23.5,7.97,1.84,1,2022-04-22T23:09:39.6530000
298,220,23.5,8.19,1.49,1,2022-04-22T23:24:39.5600000
299,220,23.5,7.8,1.93,1,2022-04-22T23:39:39.6200000
300,220,23.5,8.02,1.78,1,2022-04-22T23:54:39.7030000
301,220,23.5,8.19,1.49,1,2022-04-23T00:09:39.6470000
302,220,23.5,7.75,2.02,1,2022-04-23T00:24:39.6630000
303,220,23.5,7.89,1.96,1,2022-04-23T00:39:39.5900000
304,220,23.5,8.16,1.49,1,2022-04-23T00:54:39.6170000
305,220,23.5,8.13,1.52,1,2022-04-23T01:09:39.5600000
306,220,23.5,7.72,2.17,1,2022-04-23T01:24:39.6200000
307,220,23.5,8.19,1.52,1,2022-04-23T01:39:39.7930000
308,220,23.5,8.16,1.49,1,2022-04-23T01:54:39.6300000
309,220,23.5,7.91,1.75,1,2022-04-23T02:09:39.6500000
310,220,23.5,8.19,1.6,1,2022-04-23T02:24:39.5770000
311,220,23.5,8.16,1.52,1,2022-04-23T02:39:39.6200000
312,220,23.5,7.78,1.99,1,2022-04-23T02:54:39.7430000
313,220,23.5,8.08,1.72,1,2022-04-23T03:09:39.5770000
314,220,23.5,8.13,1.52,1,2022-04-23T03:24:39.6470000
315,220,23.5,7.72,2.08,1,2022-04-23T03:39:39.6300000
316,220,23.5,8.08,1.72,1,2022-04-23T03:54:39.6400000
317,220,23.5,8.16,1.54,1,2022-04-23T04:09:39.6930000
318,220,23.5,7.72,2.05,1,2022-04-23T04:24:39.6370000
319,220,23.5,8.16,1.6,1,2022-04-23T04:39:39.7530000
320,220,23.5,8.16,1.52,1,2022-04-23T04:54:39.7270000
321,220,23.5,7.72,2.02,1,2022-04-23T05:09:39.7000000
322,220,23.5,8.19,1.57,1,2022-04-23T05:24:39.6100000
323,220,23.5,8.11,1.54,1,2022-04-23T05:39:39.7270000
324,220,23.5,7.8,2.08,1,2022-04-23T05:54:39.8400000
325,220,23.5,8.16,1.46,1,2022-04-23T06:09:39.6170000
326,220,23.5,7.91,1.78,1,2022-04-23T06:24:39.6470000
327,220,23.5,8.08,1.72,1,2022-04-23T06:39:39.7600000
328,220,23.5,8.11,1.54,1,2022-04-23T06:54:39.6800000
329,220,23.5,7.89,1.99,1,2022-04-23T07:09:39.7400000
330,220,23.5,8.13,1.52,1,2022-04-23T07:24:39.6600000
331,220,23.5,7.75,2.14,1,2022-04-23T07:39:39.6700000
332,220,23.5,8.19,1.43,1,2022-04-23T07:54:39.7100000
333,220,23.5,8.08,1.57,1,2022-04-23T08:09:39.6670000
334,220,23.44,8,1.84,1,2022-04-23T08:24:39.6530000
335,220,23.5,8.16,1.49,1,2022-04-23T08:39:39.7700000
336,220,23.5,7.97,1.84,1,2022-04-23T08:54:39.6770000
337,220,23.5,8,1.6,1,2022-04-23T09:09:39.6430000
338,220,23.5,8.19,1.43,1,2022-04-23T09:24:39.6930000
339,220,23.5,7.72,2.05,1,2022-04-23T09:39:39.6800000
340,220,23.44,8.19,1.49,1,2022-04-23T09:54:39.7000000
341,220,23.44,7.91,1.99,1,2022-04-23T10:09:39.6830000
342,220,23.44,7.97,1.66,1,2022-04-23T10:24:39.8430000
343,220,23.44,8.19,1.49,1,2022-04-23T10:39:39.7330000
344,220,23.44,7.78,2.02,1,2022-04-23T10:54:39.7900000
345,220,23.44,8.16,1.49,1,2022-04-23T11:09:39.7200000
346,220,23.44,8.16,1.49,1,2022-04-23T11:24:39.7600000
347,220,23.44,8.16,1.49,1,2022-04-23T11:39:39.7700000
348,220,23.44,8.19,1.49,1,2022-04-23T11:54:39.7970000
349,220,23.44,7.91,1.96,1,2022-04-23T12:09:39.7800000
350,220,23.44,7.97,1.87,1,2022-04-23T12:24:39.7130000
351,220,23.44,7.75,2.17,1,2022-04-23T12:39:39.7370000
352,220,23.44,7.89,1.81,1,2022-04-23T12:54:39.8430000
353,220,23.44,7.78,1.93,1,2022-04-23T13:09:39.8270000
354,220,23.44,7.72,2.11,1,2022-04-23T13:24:39.7970000
355,220,23.44,7.75,2.05,1,2022-04-23T13:39:39.7300000
356,220,23.44,7.86,1.84,1,2022-04-23T13:54:39.8830000
357,220,23.44,7.78,1.99,1,2022-04-23T14:09:39.7930000
358,220,23.44,7.67,2.17,1,2022-04-23T14:24:39.9270000
359,220,23.44,7.75,2.14,1,2022-04-23T14:39:39.8170000
360,220,23.44,8,1.84,1,2022-04-23T14:54:39.7830000
361,220,23.5,8.19,1.49,1,2022-04-23T15:09:39.7670000
362,220,23.44,8.11,1.52,1,2022-04-23T15:24:39.7600000
363,220,23.44,8.13,1.52,0,2022-04-23T15:39:40.0030000
364,220,23.44,8.08,1.57,0,2022-04-23T15:54:39.8700000
365,220,23.5,7.8,1.9,0,2022-04-23T16:09:39.9600000
366,220,23.44,7.83,2.08,0,2022-04-23T16:24:39.8970000
367,220,23.5,8.19,1.54,0,2022-04-23T16:39:39.8670000
368,220,23.44,8.16,1.43,0,2022-04-23T16:54:39.8300000
369,220,23.5,8.16,1.52,0,2022-04-23T17:09:40.0270000
370,220,23.44,7.94,1.66,0,2022-04-23T17:24:39.9570000
371,220,23.5,7.72,2.2,0,2022-04-23T17:39:39.8370000
372,220,23.5,7.94,1.84,0,2022-04-23T17:54:39.8100000
373,220,23.5,8.16,1.49,0,2022-04-23T18:09:39.9570000
374,220,23.5,8.13,1.52,0,2022-04-23T18:24:39.9130000
375,220,23.5,8.02,1.57,0,2022-04-23T18:39:40.1430000
376,220,23.44,7.83,1.9,0,2022-04-23T18:54:40.0030000
377,220,23.5,7.75,2.14,0,2022-04-23T19:09:39.8600000
378,220,23.44,8.19,1.54,0,2022-04-23T19:24:39.9170000
379,220,23.5,8.16,1.52,0,2022-04-23T19:39:40.0600000
380,220,23.44,8.13,1.49,0,2022-04-23T19:54:39.9800000
381,220,23.5,8.11,1.54,0,2022-04-23T20:09:39.8830000
382,220,23.5,7.91,1.75,0,2022-04-23T20:24:39.8500000
383,220,23.44,7.72,2.05,0,2022-04-23T20:39:39.8670000
384,220,23.44,7.75,2.14,0,2022-04-23T20:54:39.9730000
385,220,23.44,7.83,2.08,0,2022-04-23T21:09:40.2800000
386,220,23.44,7.89,1.99,0,2022-04-23T21:24:39.8670000
387,220,23.44,8.11,1.69,1,2022-04-23T21:39:39.9100000
388,220,23.5,8.19,1.46,1,2022-04-23T21:54:39.8870000
389,220,23.44,8.13,1.52,1,2022-04-23T22:09:39.8600000
390,220,23.44,8.13,1.52,1,2022-04-23T22:24:39.9900000
391,220,23.44,8.13,1.52,1,2022-04-23T22:39:39.9970000
392,220,23.44,8.13,1.52,1,2022-04-23T22:54:39.9770000
393,220,23.44,8.11,1.49,1,2022-04-23T23:09:39.9530000
394,220,23.44,8.16,1.54,1,2022-04-23T23:24:39.8770000
395,220,23.44,8.13,1.49,1,2022-04-23T23:39:40.0170000
396,220,23.44,8.11,1.54,1,2022-04-23T23:54:39.9430000
397,220,23.5,8.13,1.52,1,2022-04-24T00:09:39.9530000
398,220,23.44,8.16,1.46,1,2022-04-24T00:24:40.0430000
399,220,23.5,8.16,1.43,1,2022-04-24T00:39:40.0330000
400,220,23.44,8.16,1.49,1,2022-04-24T00:54:39.9370000
401,220,23.5,8.22,1.46,1,2022-04-24T01:09:39.9530000
402,220,23.44,8,1.81,1,2022-04-24T01:24:39.9570000
403,220,23.44,8.16,1.66,1,2022-04-24T01:39:40.0730000
404,220,23.44,7.78,2.11,1,2022-04-24T01:54:39.9000000
405,220,23.44,7.75,2.11,0,2022-04-24T02:09:39.9100000
406,220,23.44,7.72,2.17,0,2022-04-24T02:24:39.9630000
407,220,23.44,7.94,1.69,0,2022-04-24T02:39:39.8970000
408,220,23.44,8.11,1.54,0,2022-04-24T02:54:39.9570000
409,220,23.44,8.16,1.49,0,2022-04-24T03:09:39.9200000
410,220,23.44,7.75,2.08,0,2022-04-24T03:24:40.0100000
411,220,23.44,7.72,2.02,0,2022-04-24T03:39:39.9700000
412,220,23.44,7.97,1.69,0,2022-04-24T03:54:39.9570000
413,220,23.44,8.16,1.52,0,2022-04-24T04:09:40.0470000
414,220,23.44,7.78,2.05,0,2022-04-24T04:24:40.0000000
415,220,23.44,8.16,1.43,0,2022-04-24T04:39:39.9870000
416,220,23.44,8.19,1.49,0,2022-04-24T04:54:40.0330000
417,220,23.44,7.8,1.96,0,2022-04-24T05:09:39.9500000
418,220,23.44,8,1.84,0,2022-04-24T05:24:40.0730000
419,220,23.44,8.16,1.46,0,2022-04-24T05:39:39.9700000
420,220,23.44,8.13,1.52,0,2022-04-24T05:54:39.9830000
421,220,23.44,7.89,1.93,0,2022-04-24T06:09:40.0570000
422,220,23.44,8,1.84,0,2022-04-24T06:24:40.0930000
423,220,23.44,8.13,1.49,0,2022-04-24T06:39:40.2500000
424,220,23.44,7.91,1.75,0,2022-04-24T06:54:40.2400000
425,220,23.44,8.19,1.43,0,2022-04-24T07:09:40.1230000
426,220,23.44,8.11,1.54,0,2022-04-24T07:24:40.0870000
427,220,23.44,7.97,1.9,0,2022-04-24T07:39:40.0230000
428,220,23.44,8.13,1.52,0,2022-04-24T07:54:40.0300000
429,220,23.44,8.05,1.78,0,2022-04-24T08:09:40.0070000
430,220,23.44,8.13,1.52,0,2022-04-24T08:24:40.0630000
431,220,23.44,7.86,2.02,0,2022-04-24T08:39:40.0330000
432,220,23.44,8.13,1.52,0,2022-04-24T08:54:40.0370000
433,220,23.44,7.75,2.14,0,2022-04-24T09:09:40.2230000
434,220,23.44,8.19,1.49,0,2022-04-24T09:24:40.2270000
435,220,23.44,7.75,2.17,0,2022-04-24T09:39:40.1170000
436,220,23.44,8.16,1.52,0,2022-04-24T09:54:40.0930000
437,220,23.44,7.78,1.99,0,2022-04-24T10:09:40.1630000
438,220,23.44,8.16,1.54,0,2022-04-24T10:24:40.3100000
439,220,23.44,8.13,1.52,0,2022-04-24T10:39:40.3170000
440,220,23.44,7.75,2.14,0,2022-04-24T10:54:40.0730000
441,220,23.44,8.16,1.52,0,2022-04-24T11:09:40.1230000
442,220,23.44,8.02,1.6,0,2022-04-24T11:24:40.2300000
443,220,23.44,7.78,2.17,0,2022-04-24T11:39:40.1500000
444,220,23.44,8.13,1.49,0,2022-04-24T11:54:40.0870000
445,220,23.44,7.97,1.66,0,2022-04-24T12:09:40.1530000
446,220,23.44,7.89,2.02,0,2022-04-24T12:24:40.0830000
447,220,23.44,8.16,1.49,1,2022-04-24T12:39:40.0830000
448,220,23.44,7.69,2.11,1,2022-04-24T12:54:40.1500000
449,220,23.44,8.22,1.46,1,2022-04-24T13:09:40.1800000
450,220,23.44,8.11,1.57,1,2022-04-24T13:24:40.3270000
451,220,23.44,8.08,1.75,1,2022-04-24T13:39:40.1230000
452,220,23.44,8.13,1.52,1,2022-04-24T13:54:40.1330000
453,220,23.5,7.75,2.14,1,2022-04-24T14:09:40.2500000
454,220,23.44,8.16,1.54,1,2022-04-24T14:24:40.1770000
455,220,23.44,7.72,2.14,1,2022-04-24T14:39:40.1370000
456,220,23.44,8.13,1.49,1,2022-04-24T14:54:40.2070000
457,220,23.44,7.8,1.99,1,2022-04-24T15:09:40.1570000
458,220,23.44,8.19,1.46,1,2022-04-24T15:24:40.1270000
459,220,23.44,8.13,1.49,1,2022-04-24T15:39:40.1230000
460,220,23.44,7.72,2.08,1,2022-04-24T15:54:40.1370000
461,220,23.44,7.97,1.87,1,2022-04-24T16:09:40.2300000
462,220,23.44,8.16,1.49,1,2022-04-24T16:24:40.3300000
463,220,23.44,8.16,1.52,1,2022-04-24T16:39:40.1600000
464,220,23.44,7.72,2.08,1,2022-04-24T16:54:40.2170000
465,220,23.44,7.91,2.05,1,2022-04-24T17:09:40.1700000
466,220,23.44,8.16,1.49,1,2022-04-24T17:24:40.2600000
467,220,23.44,8.13,1.52,1,2022-04-24T17:39:40.2300000
468,220,23.44,7.89,1.9,1,2022-04-24T17:54:40.2400000
469,220,23.44,7.8,2.14,1,2022-04-24T18:09:40.1700000
470,220,23.44,8.16,1.49,1,2022-04-24T18:24:40.1900000
471,220,23.44,8.16,1.52,1,2022-04-24T18:39:40.4030000
472,220,23.44,7.86,1.81,1,2022-04-24T18:54:40.3070000
473,220,23.44,7.83,2.11,1,2022-04-24T19:09:40.3900000
474,220,23.44,8.16,1.49,1,2022-04-24T19:24:40.3100000
475,220,23.44,8.11,1.52,1,2022-04-24T19:39:40.2330000
476,220,23.44,7.78,2.17,1,2022-04-24T19:54:40.3700000
477,220,23.44,8.16,1.52,1,2022-04-24T20:09:40.4570000
478,220,23.44,8.13,1.49,1,2022-04-24T20:24:40.1900000
479,220,23.44,7.72,2.11,1,2022-04-24T20:39:40.3270000
480,220,23.44,8.16,1.6,1,2022-04-24T20:54:40.1770000
481,220,23.44,8.13,1.46,1,2022-04-24T21:09:40.3070000
482,220,23.44,8.11,1.54,1,2022-04-24T21:24:40.2800000
483,220,23.44,7.75,2.05,1,2022-04-24T21:39:40.2300000
484,220,23.44,7.91,1.96,1,2022-04-24T21:54:40.3400000
485,220,23.44,8.13,1.49,1,2022-04-24T22:09:40.2770000
486,220,23.44,8.08,1.54,1,2022-04-24T22:24:40.4370000
487,220,23.44,7.86,1.9,1,2022-04-24T22:39:40.2100000
488,220,23.44,7.8,2.08,1,2022-04-24T22:54:40.2300000
489,220,23.44,8.16,1.46,1,2022-04-24T23:09:40.2100000
490,220,23.44,8.13,1.52,1,2022-04-24T23:24:40.2370000
491,220,23.44,7.72,2.14,1,2022-04-24T23:39:40.4200000
492,220,23.44,8.13,1.66,1,2022-04-24T23:54:40.2330000
493,220,23.44,8.13,1.52,1,2022-04-25T00:09:40.2500000
494,220,23.44,7.72,2.14,1,2022-04-25T00:24:40.3170000
495,220,23.44,8.16,1.49,1,2022-04-25T00:39:40.5930000
496,220,23.44,7.94,1.69,1,2022-04-25T00:54:40.2670000
497,220,23.44,8,1.84,1,2022-04-25T01:09:40.3000000
498,220,23.44,8.13,1.49,1,2022-04-25T01:24:40.3800000
